Match ID,Innings,Player ID,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
1136619,1,917159,M Prasidh Krishna,4,0,56,0,14.00,5,4,4,3,0
1136619,1,276298,AD Russell,1,0,9,0,9.00,3,2,0,0,0
1136619,1,230558,SP Narine,4,0,24,1,6.00,7,2,0,0,0
1136619,1,32966,PP Chawla,3,0,22,1,7.33,8,4,0,0,0
1136619,1,559235,Kuldeep Yadav,4,0,29,2,7.25,7,2,1,0,0
1136619,2,326016,B Kumar,4,0,38,0,9.50,9,6,1,0,0
1136619,2,942645,KK Ahmed,3,0,38,0,12.66,7,2,4,1,0
1136619,2,326017,S Kaul,4,0,32,2,8.00,7,1,2,0,0
1136619,2,793463,Rashid Khan,4,0,19,3,4.75,12,2,0,0,0
1136619,2,457249,CR Brathwaite,2,0,15,2,7.50,6,3,0,0,0
1136619,2,56143,Shakib Al Hasan,3,0,16,1,5.33,6,1,0,0,0
1136618,1,424377,K Gowtham,3,0,15,2,5.00,10,2,0,0,0
1136618,1,669855,JC Archer,4,0,33,2,8.25,12,2,2,3,1
1136618,1,390484,JD Unadkat,2,0,33,0,16.50,1,4,2,0,0
1136618,1,559066,IS Sodhi,4,0,15,0,3.75,11,0,0,0,0
1136618,1,344580,S Gopal,4,0,34,1,8.50,8,2,2,0,0
1136618,1,315623,B Laughlin,3,0,35,2,11.66,5,3,2,2,0
1136618,2,276298,AD Russell,3,0,22,0,7.33,5,0,1,0,0
1136618,2,917159,M Prasidh Krishna,4,0,28,1,7.00,10,4,0,0,0
1136618,2,32966,PP Chawla,4,0,24,2,6.00,7,2,0,0,0
1136618,2,230558,SP Narine,4,0,39,0,9.75,9,2,3,1,0
1136618,2,559235,Kuldeep Yadav,4,0,18,1,4.50,13,2,0,0,0
1136618,2,230554,JPR Scantlebury-Searles,1,0,13,0,13.00,1,1,1,0,0
1136617,1,447261,DL Chahar,4,0,31,1,7.75,12,5,0,2,0
1136617,1,542023,L Ngidi,4,0,20,1,5.00,10,2,0,0,0
1136617,1,475281,SN Thakur,4,0,50,1,12.50,9,3,4,3,0
1136617,1,51439,DJ Bravo,4,0,25,2,6.25,9,1,0,4,0
1136617,1,234675,RA Jadeja,4,0,13,1,3.25,14,1,0,0,0
1136617,2,326016,B Kumar,3.1,0,14,1,4.42,12,0,1,1,0
1136617,2,438362,Sandeep Sharma,3,0,30,2,10.00,6,4,1,0,0
1136617,2,326017,S Kaul,4,0,32,2,8.00,10,5,0,1,0
1136617,2,457249,CR Brathwaite,3,0,31,0,10.33,7,3,2,1,0
1136617,2,793463,Rashid Khan,4,0,11,2,2.75,14,0,0,0,0
1136617,2,56143,Shakib Al Hasan,2,0,20,0,10.00,1,1,1,0,0
1136616,1,447261,DL Chahar,4,0,30,1,7.50,12,3,1,2,1
1136616,1,542023,L Ngidi,4,1,10,4,2.50,16,0,0,1,0
1136616,1,29264,Harbhajan Singh,1,0,13,0,13.00,1,1,1,0,0
1136616,1,475281,SN Thakur,3.4,0,33,2,9.00,9,3,1,2,0
1136616,1,51439,DJ Bravo,4,0,39,2,9.75,7,2,3,0,0
1136616,1,234675,RA Jadeja,3,0,23,1,7.66,5,0,2,0,0
1136616,2,591650,AS Rajpoot,4,1,19,2,4.75,18,2,1,0,1
1136616,2,537119,MM Sharma,3.1,0,28,1,8.84,7,3,1,1,0
1136616,2,459508,AJ Tye,4,0,47,0,11.75,6,4,2,5,0
1136616,2,554691,AR Patel,4,0,28,0,7.00,7,1,1,0,0
1136616,2,26421,R Ashwin,4,0,36,2,9.00,5,1,2,1,0
1136615,1,471342,KH Pandya,2,0,11,1,5.50,5,1,0,0,0
1136615,1,625383,JJ Bumrah,4,0,29,1,7.25,8,3,0,3,0
1136615,1,625371,HH Pandya,4,0,36,0,9.00,8,3,2,1,0
1136615,1,330902,Mustafizur Rahman,4,0,34,0,8.50,9,2,2,0,0
1136615,1,1081442,M Markande,2,0,21,1,10.50,2,2,1,0,0
1136615,1,230371,BCJ Cutting,4,0,36,0,9.00,5,2,2,1,0
1136615,2,960361,S Lamichhane,4,0,36,3,9.00,10,3,2,1,0
1136615,2,277912,TA Boult,4,0,33,1,8.25,9,2,1,1,0
1136615,2,325026,GJ Maxwell,2,0,19,0,9.50,6,1,2,0,0
1136615,2,390481,HV Patel,2.3,0,28,3,11.20,6,2,2,1,0
1136615,2,19264,LE Plunkett,3,0,27,0,9.00,5,2,1,2,0
1136615,2,31107,A Mishra,4,0,19,3,4.75,13,0,1,0,0
1136614,1,604527,N Rana,1,0,5,0,5.00,4,1,0,0,0
1136614,1,917159,M Prasidh Krishna,4,0,30,4,7.50,10,3,1,2,0
1136614,1,276298,AD Russell,3,0,31,1,10.33,10,5,1,1,1
1136614,1,230558,SP Narine,4,0,23,1,5.75,10,0,1,2,0
1136614,1,32966,PP Chawla,2,0,19,0,9.50,2,2,0,0,0
1136614,1,559235,Kuldeep Yadav,4,0,35,1,8.75,4,3,1,0,0
1136614,1,230554,JPR Scantlebury-Searles,2,0,24,1,12.00,2,0,2,0,0
1136614,2,326016,B Kumar,4,0,33,0,8.25,9,3,1,1,0
1136614,2,438362,Sandeep Sharma,2,0,30,0,15.00,4,3,2,2,0
1136614,2,326017,S Kaul,4,0,26,2,6.50,13,3,1,1,0
1136614,2,56143,Shakib Al Hasan,3,0,30,1,10.00,4,2,2,0,0
1136614,2,793463,Rashid Khan,4,0,31,0,7.75,4,1,1,0,0
1136614,2,457249,CR Brathwaite,2.4,0,21,2,7.87,7,2,1,1,0
1136613,1,430246,YS Chahal,4,0,26,0,6.50,10,3,0,0,0
1136613,1,376116,UT Yadav,4,1,25,3,6.25,12,4,0,0,0
1136613,1,8917,MM Ali,2,0,19,0,9.50,5,0,2,0,0
1136613,1,232364,TG Southee,4,0,37,0,9.25,4,1,2,1,0
1136613,1,940973,Mohammed Siraj,4,0,33,1,8.25,7,3,1,0,0
1136613,1,55395,C de Grandhomme,2,0,23,0,11.50,0,0,1,3,0
1136613,2,424377,K Gowtham,2,0,6,1,3.00,6,0,0,0,0
1136613,2,669855,JC Archer,4,0,37,0,9.25,11,4,2,1,0
1136613,2,315623,B Laughlin,2,0,15,2,7.50,6,3,0,0,0
1136613,2,390484,JD Unadkat,3.2,0,27,2,8.10,8,5,0,0,0
1136613,2,344580,S Gopal,4,0,16,4,4.00,10,0,0,0,0
1136613,2,559066,IS Sodhi,4,0,31,1,7.75,6,3,0,0,0
1136612,1,447261,DL Chahar,3,0,23,1,7.66,11,3,1,2,0
1136612,1,542023,L Ngidi,3,0,14,2,4.66,10,1,0,2,0
1136612,1,234675,RA Jadeja,4,0,19,1,4.75,10,1,0,0,0
1136612,1,475281,SN Thakur,4,0,27,1,6.75,10,2,1,0,0
1136612,1,29264,Harbhajan Singh,2,0,24,0,12.00,4,2,2,0,0
1136612,1,51439,DJ Bravo,4,0,52,0,13.00,4,1,5,2,0
1136612,2,277912,TA Boult,4,0,20,2,5.00,12,0,1,0,0
1136612,2,960361,S Lamichhane,4,0,21,1,5.25,10,0,1,0,0
1136612,2,694211,Avesh Khan,2,0,28,0,14.00,5,2,3,0,0
1136612,2,390481,HV Patel,4,0,23,1,5.75,10,1,1,0,0
1136612,2,31107,A Mishra,4,0,20,2,5.00,12,1,1,0,0
1136612,2,325026,GJ Maxwell,2,0,14,0,7.00,4,2,0,0,0
1136611,1,438362,Sandeep Sharma,4,0,40,1,10.00,8,4,2,1,0
1136611,1,56143,Shakib Al Hasan,4,0,35,0,8.75,5,3,1,0,0
1136611,1,793463,Rashid Khan,4,0,27,3,6.75,12,3,1,0,0
1136611,1,326017,S Kaul,4,0,44,2,11.00,8,5,2,0,0
1136611,1,732291,Basil Thampi,4,0,70,0,17.50,2,5,6,1,0
1136611,2,376116,UT Yadav,4,0,31,0,7.75,10,2,2,0,0
1136611,2,232364,TG Southee,4,0,45,0,11.25,6,5,2,1,0
1136611,2,430246,YS Chahal,4,0,28,1,7.00,9,3,0,1,0
1136611,2,940973,Mohammed Siraj,4,0,43,1,10.75,9,2,4,1,0
1136611,2,8917,MM Ali,2,0,21,1,10.50,2,2,1,0,0
1136611,2,55395,C de Grandhomme,2,0,34,0,17.00,0,2,3,0,0
1136610,1,591650,AS Rajpoot,4,0,46,1,11.50,10,5,3,2,0
1136610,1,537119,MM Sharma,3,0,34,0,11.33,8,2,3,1,1
1136610,1,459508,AJ Tye,4,0,16,4,4.00,15,1,0,1,0
1136610,1,554691,AR Patel,3,0,24,0,8.00,2,0,1,1,0
1136610,1,26421,R Ashwin,3,0,18,2,6.00,5,0,1,0,0
1136610,1,325012,MP Stoinis,3,0,43,1,14.33,3,4,3,0,0
1136610,2,319439,MJ McClenaghan,4,0,37,2,9.25,10,4,2,1,0
1136610,2,625383,JJ Bumrah,4,0,15,3,3.75,11,0,0,1,0
1136610,2,625371,HH Pandya,4,0,42,0,10.50,6,3,2,2,0
1136610,2,471342,KH Pandya,4,0,36,0,9.00,4,5,0,0,0
1136610,2,1081442,M Markande,3,0,34,0,11.33,0,1,2,1,0
1136610,2,230371,BCJ Cutting,1,0,15,0,15.00,0,3,0,0,0
1136609,1,1079848,Shivam Mavi,4,0,44,1,11.00,10,5,3,0,0
1136609,1,917159,M Prasidh Krishna,4,0,35,2,8.75,10,5,1,0,0
1136609,1,230558,SP Narine,4,0,29,1,7.25,12,5,0,1,0
1136609,1,276298,AD Russell,3,0,13,2,4.33,8,0,0,0,0
1136609,1,559235,Kuldeep Yadav,4,0,20,4,5.00,8,1,0,0,0
1136609,2,424377,K Gowtham,2,0,32,0,16.00,1,2,3,0,0
1136609,2,311158,BA Stokes,4,1,15,3,3.75,14,1,0,1,0
1136609,2,669855,JC Archer,4,0,43,0,10.75,10,6,2,0,0
1136609,2,559066,IS Sodhi,4,0,21,1,5.25,11,2,0,0,0
1136609,2,390484,JD Unadkat,3,0,23,0,7.66,7,4,0,0,0
1136609,2,376324,Anureet Singh,1,0,10,0,10.00,0,1,0,0,0
1136608,1,376116,UT Yadav,4,0,23,3,5.75,15,1,2,0,0
1136608,1,232364,TG Southee,2,0,19,0,9.50,7,3,1,0,0
1136608,1,940973,Mohammed Siraj,3,0,17,1,5.66,10,1,1,1,0
1136608,1,430246,YS Chahal,2,0,6,1,3.00,6,0,0,0,0
1136608,1,55395,C de Grandhomme,2,0,8,1,4.00,6,0,0,2,0
1136608,1,8917,MM Ali,2.1,0,13,1,6.00,5,0,1,0,0
1136608,2,26421,R Ashwin,1,0,9,0,9.00,0,1,0,0,0
1136608,2,459508,AJ Tye,4,0,33,0,8.25,9,4,1,0,0
1136608,2,591650,AS Rajpoot,1.1,0,21,0,18.00,2,3,1,1,1
1136608,2,537119,MM Sharma,1,0,15,0,15.00,0,3,0,0,0
1136608,2,325012,MP Stoinis,1,0,12,0,12.00,1,2,0,0,0
1136607,1,424377,K Gowtham,2,0,23,0,11.50,5,3,1,2,0
1136607,1,277955,DS Kulkarni,4,0,43,1,10.75,8,7,1,0,0
1136607,1,669855,JC Archer,4,0,16,2,4.00,14,0,0,3,0
1136607,1,311158,BA Stokes,4,0,26,2,6.50,11,2,1,1,0
1136607,1,344580,S Gopal,2,0,21,0,10.50,2,0,2,0,0
1136607,1,390484,JD Unadkat,4,0,37,1,9.25,8,3,2,1,0
1136607,2,625383,JJ Bumrah,3,0,34,1,11.33,6,4,1,1,0
1136607,2,319439,MJ McClenaghan,4,0,28,0,7.00,12,4,0,3,0
1136607,2,471342,KH Pandya,4,0,24,0,6.00,8,1,1,0,0
1136607,2,625371,HH Pandya,4,0,52,2,13.00,7,4,4,0,0
1136607,2,1081442,M Markande,3,0,32,0,10.66,2,3,1,0,0
1136606,1,447261,DL Chahar,4,0,16,1,4.00,14,1,0,3,0
1136606,1,475281,SN Thakur,4,0,32,2,8.00,10,3,1,3,0
1136606,1,308251,DJ Willey,2,0,24,0,12.00,3,5,0,0,0
1136606,1,29264,Harbhajan Singh,2,0,26,0,13.00,0,1,2,1,0
1136606,1,8180,SR Watson,2,0,15,0,7.50,6,1,1,1,0
1136606,1,51439,DJ Bravo,4,0,39,1,9.75,6,5,0,2,0
1136606,1,234675,RA Jadeja,2,0,24,0,12.00,2,1,2,0,0
1136606,2,438362,Sandeep Sharma,4,0,36,1,9.00,8,2,2,1,0
1136606,2,326016,B Kumar,4,0,38,0,9.50,8,2,3,0,0
1136606,2,793463,Rashid Khan,4,0,25,0,6.25,10,2,1,0,0
1136606,2,56143,Shakib Al Hasan,4,0,41,0,10.25,5,4,2,0,0
1136606,2,326017,S Kaul,3,0,40,0,13.33,3,3,3,0,0
1136605,1,430246,YS Chahal,4,0,28,2,7.00,9,2,1,0,0
1136605,1,376116,UT Yadav,3,0,28,0,9.33,8,4,1,1,0
1136605,1,232364,TG Southee,4,0,41,0,10.25,7,2,2,2,1
1136605,1,8917,MM Ali,4,0,25,1,6.25,9,1,1,2,0
1136605,1,940973,Mohammed Siraj,4,0,46,1,11.50,7,3,4,0,0
1136605,1,55395,C de Grandhomme,1,0,12,0,12.00,0,2,0,0,0
1136605,2,960361,S Lamichhane,4,0,25,1,6.25,10,2,1,0,0
1136605,2,277912,TA Boult,4,0,40,2,10.00,5,2,3,0,0
1136605,2,545467,CJ Dala,3,0,34,0,11.33,7,3,2,1,0
1136605,2,390481,HV Patel,4,0,51,1,12.75,8,6,2,3,0
1136605,2,31107,A Mishra,4,0,33,1,8.25,7,1,2,1,0
1136604,1,537119,MM Sharma,4,0,40,1,10.00,8,4,2,1,0
1136604,1,974109,Mujeeb Ur Rahman,2.2,0,28,0,12.00,4,2,2,0,0
1136604,1,26421,R Ashwin,2.4,0,36,0,13.50,3,4,2,1,0
1136604,1,537126,BB Sran,3,0,48,1,16.00,5,5,4,0,0
1136604,1,459508,AJ Tye,4,0,41,4,10.25,7,4,2,2,0
1136604,1,554691,AR Patel,4,0,52,0,13.00,4,5,3,1,0
1136604,2,230558,SP Narine,4,0,44,1,11.00,6,2,4,0,0
1136604,2,917159,M Prasidh Krishna,4,0,31,2,7.75,10,3,1,2,0
1136604,2,230554,JPR Scantlebury-Searles,4,0,52,1,13.00,4,3,4,3,0
1136604,2,276298,AD Russell,4,0,41,3,10.25,10,2,4,0,0
1136604,2,559235,Kuldeep Yadav,2,0,29,1,14.50,2,1,3,1,0
1136604,2,32966,PP Chawla,2,0,16,0,8.00,1,1,0,0,0
1136603,1,424377,K Gowtham,3,0,28,0,9.33,2,4,0,0,0
1136603,1,422992,Ankit Sharma,1,0,11,0,11.00,1,2,0,0,0
1136603,1,669855,JC Archer,4,0,42,2,10.50,5,4,0,5,1
1136603,1,311158,BA Stokes,4,0,31,0,7.75,7,4,0,1,0
1136603,1,390484,JD Unadkat,4,0,34,0,8.50,8,0,2,4,0
1136603,1,559066,IS Sodhi,4,0,29,1,7.25,8,0,2,0,0
1136603,2,308251,DJ Willey,4,0,47,1,11.75,5,5,2,1,0
1136603,2,29264,Harbhajan Singh,2,0,29,1,14.50,5,4,2,0,0
1136603,2,234675,RA Jadeja,4,0,28,1,7.00,8,3,0,0,0
1136603,2,475281,SN Thakur,4,0,22,1,5.50,14,3,0,1,0
1136603,2,30288,KV Sharma,1,0,10,0,10.00,2,1,0,0,0
1136603,2,51439,DJ Bravo,3.5,0,31,1,8.08,10,1,2,0,0
1136603,2,8180,SR Watson,1,0,9,0,9.00,0,1,0,0,0
1136602,1,326016,B Kumar,4,0,51,1,12.75,11,5,4,1,0
1136602,1,438362,Sandeep Sharma,4,0,24,0,6.00,11,2,1,0,0
1136602,1,56143,Shakib Al Hasan,4,0,27,2,6.75,8,2,1,0,0
1136602,1,326017,S Kaul,4,0,48,0,12.00,5,6,2,0,0
1136602,1,793463,Rashid Khan,4,0,35,0,8.75,7,4,1,0,0
1136602,2,277912,TA Boult,3.5,0,43,0,11.21,5,6,1,0,0
1136602,2,390481,HV Patel,4,0,32,1,8.00,9,5,0,0,0
1136602,2,31872,S Nadeem,2,0,22,0,11.00,2,0,2,0,0
1136602,2,19264,LE Plunkett,4,0,41,0,10.25,3,4,1,0,0
1136602,2,31107,A Mishra,3,0,29,0,9.66,3,3,1,0,0
1136602,2,477021,V Shankar,1,0,14,0,14.00,1,1,1,1,0
1136602,2,325026,GJ Maxwell,1,0,9,0,9.00,1,1,0,0,0
1136601,1,276298,AD Russell,2,0,16,0,8.00,4,2,0,2,0
1136601,1,917159,M Prasidh Krishna,4,0,41,1,10.25,8,4,2,1,0
1136601,1,550235,TK Curran,3,0,33,1,11.00,5,2,2,1,1
1136601,1,230558,SP Narine,4,0,27,1,6.75,11,1,2,0,0
1136601,1,32966,PP Chawla,4,0,48,3,12.00,10,6,3,0,0
1136601,1,559235,Kuldeep Yadav,3,0,43,0,14.33,5,1,5,0,0
1136601,2,319439,MJ McClenaghan,3,0,24,1,8.00,11,4,1,0,0
1136601,2,471342,KH Pandya,3.1,0,12,2,3.78,12,0,1,0,0
1136601,2,625383,JJ Bumrah,3,0,17,1,5.66,10,1,1,0,0
1136601,2,625371,HH Pandya,3,0,16,2,5.33,11,3,0,0,0
1136601,2,1081442,M Markande,4,0,26,1,6.50,10,2,1,0,0
1136601,2,230371,BCJ Cutting,2,0,12,1,6.00,6,2,0,0,0
1136600,1,325012,MP Stoinis,2,0,15,1,7.50,4,2,0,0,0
1136600,1,554691,AR Patel,3,0,24,0,8.00,7,2,1,0,0
1136600,1,537119,MM Sharma,3,0,29,0,9.66,7,3,1,1,1
1136600,1,459508,AJ Tye,4,0,34,4,8.50,7,3,1,0,0
1136600,1,26421,R Ashwin,4,0,34,0,8.50,4,2,1,0,0
1136600,1,974109,Mujeeb Ur Rahman,4,0,21,2,5.25,8,1,0,0,0
1136600,2,424377,K Gowtham,3,0,12,2,4.00,10,1,0,1,0
1136600,2,669855,JC Archer,4,0,32,1,8.00,8,3,1,0,0
1136600,2,390484,JD Unadkat,4,0,36,1,9.00,6,3,1,0,1
1136600,2,311158,BA Stokes,2,0,13,1,6.50,6,2,0,0,0
1136600,2,559066,IS Sodhi,4,0,14,1,3.50,12,0,0,0,0
1136600,2,853265,MK Lomror,2,0,19,0,9.50,1,2,0,0,0
1136600,2,376324,Anureet Singh,1,0,12,0,12.00,1,2,0,0,0
1136599,1,8917,MM Ali,3,0,19,0,6.33,6,2,0,0,0
1136599,1,376116,UT Yadav,4,0,36,1,9.00,8,4,1,2,0
1136599,1,232364,TG Southee,4,0,30,3,7.50,8,4,0,1,0
1136599,1,940973,Mohammed Siraj,4,0,25,3,6.25,12,2,1,1,0
1136599,1,430246,YS Chahal,4,0,25,1,6.25,9,1,1,0,1
1136599,1,55395,C de Grandhomme,1,0,8,0,8.00,2,1,0,1,0
1136599,2,438362,Sandeep Sharma,4,0,20,1,5.00,10,1,0,1,0
1136599,2,326016,B Kumar,4,0,27,1,6.75,10,4,0,0,0
1136599,2,56143,Shakib Al Hasan,4,0,36,2,9.00,7,4,1,0,0
1136599,2,326017,S Kaul,4,0,25,1,6.25,6,2,0,0,0
1136599,2,793463,Rashid Khan,4,0,31,1,7.75,12,2,2,2,0
1136598,1,26421,R Ashwin,4,0,30,1,7.50,10,3,1,0,0
1136598,1,591650,AS Rajpoot,3,0,37,1,12.33,4,7,0,0,0
1136598,1,974109,Mujeeb Ur Rahman,4,0,27,3,6.75,8,3,0,1,0
1136598,1,554691,AR Patel,4,0,21,1,5.25,7,1,0,0,0
1136598,1,459508,AJ Tye,4,0,24,2,6.00,7,2,0,0,0
1136598,1,325012,MP Stoinis,1,0,6,0,6.00,1,0,0,0,0
1136598,2,424377,K Gowtham,3,0,18,1,6.00,11,3,0,1,0
1136598,2,669855,JC Archer,3.4,0,43,1,11.72,7,4,2,1,0
1136598,2,311158,BA Stokes,3,0,22,1,7.33,4,2,0,0,0
1136598,2,390484,JD Unadkat,4,0,26,0,6.50,12,2,1,1,0
1136598,2,344580,S Gopal,3,0,26,0,8.66,5,1,2,0,0
1136598,2,376324,Anureet Singh,2,0,20,1,10.00,3,1,1,0,0
1136597,1,604527,N Rana,2,0,17,0,8.50,5,3,0,1,0
1136597,1,917159,M Prasidh Krishna,4,0,39,0,9.75,7,5,1,1,0
1136597,1,6033,MG Johnson,3,0,25,0,8.33,7,2,1,2,0
1136597,1,230558,SP Narine,4,0,35,2,8.75,8,2,2,0,0
1136597,1,32966,PP Chawla,3,0,35,0,11.66,6,4,2,0,0
1136597,1,559235,Kuldeep Yadav,2,0,17,0,8.50,4,1,1,0,0
1136597,1,276298,AD Russell,2,0,12,2,6.00,5,1,0,1,0
1136597,2,319439,MJ McClenaghan,4,0,30,1,7.50,10,3,1,0,0
1136597,2,625383,JJ Bumrah,4,0,34,1,8.50,10,5,1,0,0
1136597,2,625371,HH Pandya,4,0,19,2,4.75,13,2,0,1,0
1136597,2,471342,KH Pandya,3,0,29,1,9.66,7,4,1,0,0
1136597,2,1081442,M Markande,3,0,25,1,8.33,9,2,2,0,0
1136597,2,230371,BCJ Cutting,2,0,23,0,11.50,4,5,0,0,0
1136596,1,326016,B Kumar,4,0,33,0,8.25,7,2,1,0,0
1136596,1,438362,Sandeep Sharma,4,0,35,0,8.75,6,3,1,1,0
1136596,1,56143,Shakib Al Hasan,4,0,34,0,8.50,6,1,2,0,0
1136596,1,326017,S Kaul,4,0,37,1,9.25,6,4,1,1,0
1136596,1,793463,Rashid Khan,4,0,23,2,5.75,9,1,1,0,0
1136596,2,277912,TA Boult,4,0,30,0,7.50,8,1,1,2,0
1136596,2,694211,Avesh Khan,3,0,47,0,15.66,5,2,5,0,1
1136596,2,325026,GJ Maxwell,1,0,4,0,4.00,2,0,0,0,0
1136596,2,19264,LE Plunkett,4,0,27,1,6.75,6,2,0,1,0
1136596,2,31107,A Mishra,4,0,19,2,4.75,9,1,0,1,0
1136596,2,4864,DT Christian,3.5,0,37,0,9.65,3,3,1,0,0
1136595,1,308251,DJ Willey,4,0,24,1,6.00,12,2,1,0,0
1136595,1,542023,L Ngidi,4,0,24,1,6.00,15,3,1,1,0
1136595,1,475281,SN Thakur,2,0,19,0,9.50,5,2,1,0,0
1136595,1,234675,RA Jadeja,4,0,18,3,4.50,8,0,0,0,0
1136595,1,29264,Harbhajan Singh,4,0,22,2,5.50,11,3,0,0,0
1136595,1,51439,DJ Bravo,2,0,17,0,8.50,3,1,0,0,0
1136595,2,232364,TG Southee,3,0,30,0,10.00,6,4,1,0,0
1136595,2,430246,YS Chahal,3,1,29,0,9.66,9,1,3,1,1
1136595,2,376116,UT Yadav,3,0,15,2,5.00,13,1,1,0,0
1136595,2,940973,Mohammed Siraj,2,0,18,0,9.00,5,0,2,0,0
1136595,2,55395,C de Grandhomme,4,0,16,1,4.00,11,1,0,0,0
1136595,2,528067,M Ashwin,3,0,17,1,5.66,12,1,1,2,0
1136594,1,319439,MJ McClenaghan,4,0,31,1,7.75,12,1,3,1,0
1136594,1,625383,JJ Bumrah,4,0,19,1,4.75,11,0,1,0,0
1136594,1,625371,HH Pandya,4,0,44,1,11.00,8,5,2,3,0
1136594,1,1081442,M Markande,3,0,29,1,9.66,6,2,2,1,0
1136594,1,44932,JP Duminy,1,0,8,0,8.00,1,1,0,0,0
1136594,1,230371,BCJ Cutting,3,0,28,1,9.33,4,1,2,0,0
1136594,1,471342,KH Pandya,1,0,10,0,10.00,1,0,1,0,0
1136594,2,26421,R Ashwin,4,0,23,0,5.75,7,0,1,0,0
1136594,2,591650,AS Rajpoot,3,0,31,0,10.33,8,2,3,0,0
1136594,2,459508,AJ Tye,4,0,35,1,8.75,8,4,1,1,0
1136594,2,974109,Mujeeb Ur Rahman,4,0,37,2,9.25,11,1,4,1,0
1136594,2,554691,AR Patel,1,0,9,0,9.00,1,1,0,0,0
1136594,2,325012,MP Stoinis,3,0,37,1,12.33,6,5,2,0,0
1136593,1,6033,MG Johnson,4,0,51,0,12.75,6,4,4,0,0
1136593,1,32966,PP Chawla,4,0,35,2,8.75,12,7,0,0,0
1136593,1,1079848,Shivam Mavi,3,0,21,0,7.00,6,1,1,1,0
1136593,1,230558,SP Narine,4,0,20,2,5.00,10,2,0,0,0
1136593,1,276298,AD Russell,1,0,12,0,12.00,1,2,0,1,0
1136593,1,559235,Kuldeep Yadav,4,0,34,1,8.50,5,1,2,1,0
1136593,2,542023,L Ngidi,3,0,36,1,12.00,5,4,2,1,0
1136593,2,1083030,KM Asif,3,0,32,1,10.66,11,1,4,1,0
1136593,2,8180,SR Watson,2,0,19,0,9.50,6,4,0,1,0
1136593,2,234675,RA Jadeja,4,0,39,1,9.75,7,2,1,2,0
1136593,2,29264,Harbhajan Singh,3,0,20,1,6.66,10,4,0,0,0
1136593,2,51439,DJ Bravo,1.4,0,22,0,13.20,3,4,0,2,0
1136593,2,30288,KV Sharma,1,0,11,0,11.00,0,1,0,0,0
1136592,1,277955,DS Kulkarni,3,0,37,1,12.33,9,3,3,3,0
1136592,1,669855,JC Archer,3.1,0,31,1,9.78,9,3,2,1,0
1136592,1,424377,K Gowtham,2,0,27,0,13.50,2,4,1,0,0
1136592,1,390484,JD Unadkat,4,0,46,3,11.50,7,4,2,0,0
1136592,1,344580,S Gopal,2,0,26,1,13.00,6,0,4,0,0
1136592,1,311158,BA Stokes,3,0,28,0,9.33,4,2,1,2,0
1136592,2,31872,S Nadeem,1,0,13,0,13.00,1,1,1,0,0
1136592,2,277912,TA Boult,3,0,26,2,8.66,5,3,0,3,0
1136592,2,694211,Avesh Khan,2,0,36,0,18.00,2,2,4,0,0
1136592,2,19264,LE Plunkett,3,0,37,0,12.33,5,3,3,0,0
1136592,2,31107,A Mishra,2,0,12,1,6.00,5,0,1,0,0
1136592,2,325026,GJ Maxwell,1,0,21,1,21.00,1,0,3,0,0
1136591,1,44932,JP Duminy,2,0,28,0,14.00,5,2,3,0,0
1136591,1,319439,MJ McClenaghan,4,0,34,1,8.50,13,1,3,1,1
1136591,1,625383,JJ Bumrah,4,0,22,1,5.50,9,0,1,0,0
1136591,1,471342,KH Pandya,4,0,24,0,6.00,11,1,1,0,0
1136591,1,1081442,M Markande,3,0,28,1,9.33,7,4,1,0,0
1136591,1,625371,HH Pandya,3,0,28,3,9.33,8,2,2,0,1
1136591,2,232364,TG Southee,4,0,25,2,6.25,14,3,1,1,0
1136591,2,376116,UT Yadav,4,0,29,2,7.25,11,3,0,2,0
1136591,2,940973,Mohammed Siraj,4,0,28,2,7.00,7,2,0,3,0
1136591,2,430246,YS Chahal,4,0,23,0,5.75,14,2,0,3,0
1136591,2,719715,Washington Sundar,1,0,15,0,15.00,0,1,1,0,0
1136591,2,55395,C de Grandhomme,3,0,28,0,9.33,7,2,1,1,0
1136590,1,277912,TA Boult,4,0,48,0,12.00,10,6,3,0,0
1136590,1,694211,Avesh Khan,4,0,28,0,7.00,11,1,2,1,0
1136590,1,423838,R Tewatia,2,0,23,0,11.50,2,1,2,0,0
1136590,1,19264,LE Plunkett,3,0,52,0,17.33,2,2,6,0,0
1136590,1,31107,A Mishra,4,0,30,1,7.50,4,1,1,0,0
1136590,1,477021,V Shankar,2,0,22,1,11.00,4,3,0,2,1
1136590,1,325026,GJ Maxwell,1,0,5,1,5.00,2,0,0,0,0
1136590,2,542023,L Ngidi,4,0,26,1,6.50,12,2,1,2,0
1136590,2,1083030,KM Asif,3,0,43,2,14.33,5,6,2,1,0
1136590,2,8180,SR Watson,2,0,27,0,13.50,2,2,2,0,0
1136590,2,234675,RA Jadeja,4,0,31,1,7.75,6,2,1,1,0
1136590,2,29264,Harbhajan Singh,4,0,26,0,6.50,8,1,1,1,0
1136590,2,51439,DJ Bravo,3,0,43,0,14.33,3,2,4,1,0
1136589,1,32966,PP Chawla,3,0,22,0,7.33,10,3,1,0,0
1136589,1,230558,SP Narine,4,0,38,0,9.50,10,4,2,0,0
