Match ID,Innings,Player ID,Batsman,Commentary,R,B,M,4s,6s,SR
501235,1,38373,JD Ryder,st †Yagnik b Botha,18,12,,3,0,150.00
501235,1,290630,MK Pandey,c Taylor b Trivedi,30,31,,4,0,96.77
501235,1,35582,RV Uthappa †,c †Yagnik b Warne,35,21,,7,0,166.66
501235,1,36084,Yuvraj Singh (c),run out (Trivedi),7,11,,0,0,63.63
501235,1,340854,Harpreet Singh,c Rahane b Watson,13,19,,0,0,68.42
501235,1,31001,M Manhas,c Binny b Trivedi,24,19,,1,1,126.31
501235,1,37749,NL McCullum,not out,11,6,,0,1,183.33
501235,1,272994,R Sharma,run out (†Yagnik/Trivedi),0,1,,0,0,0.00
501235,1,30049,M Kartik,not out,0,0,,0,0,-
501235,2,8180,SR Watson,c †Uthappa b Thomas,12,14,,0,1,85.71
501235,2,28114,R Dravid,c & b Sharma,18,20,,2,0,90.00
501235,2,44149,J Botha,lbw b Sharma,12,18,,1,0,66.66
501235,2,371150,AL Menaria,c Thomas b Sharma,29,22,,0,3,131.81
501235,2,38699,LRPL Taylor,not out,47,35,,4,2,134.28
501235,2,277916,AM Rahane,not out,15,9,,2,0,166.66
501234,1,5390,AC Gilchrist (c) †, b Iqbal Abdulla,26,27,,3,1,96.29
501234,1,35630,PC Valthaty,c Tiwary b Pathan,7,8,,1,0,87.50
501234,1,6683,SE Marsh,run out (†Goswami/Iqbal Abdulla),5,7,,1,0,71.42
501234,1,30045,KD Karthik,run out (Pathan/†Goswami),42,42,,4,0,100.00
501234,1,32091,AM Nayar,run out (Morgan/†Goswami),0,2,,0,0,0.00
501234,1,5766,DJ Hussey,lbw b Iqbal Abdulla,15,20,,1,0,75.00
501234,1,35928,Bipul Sharma,not out,16,12,,1,0,133.33
501234,1,30732,P Kumar,not out,2,2,,0,0,100.00
501234,2,45789,JH Kallis,c Hussey b Bhatt,1,4,,0,0,25.00
501234,2,24598,EJG Morgan,c Harris b Bhatt,28,15,,6,0,186.66
501234,2,28763,G Gambhir (c),not out,45,44,,4,0,102.27
501234,2,35565,MK Tiwary,not out,34,41,,3,1,82.92
501233,1,219889,DA Warner, b Sreesanth,3,7,,0,0,42.85
501233,1,35263,V Sehwag (c),c Hodge b Vinay Kumar,80,47,,8,5,170.21
501233,1,32102,NV Ojha †,lbw b Sreesanth,0,3,,0,0,0.00
501233,1,35805,Y Venugopal Rao,lbw b Jadeja,1,10,,0,0,10.00
501233,1,317786,Y Nagar,run out (Jadeja/†Patel),22,30,,1,0,73.33
501233,1,4292,TR Birt,c Vinay Kumar b Powar,20,13,,2,1,153.84
501233,1,32685,IK Pathan,run out (Singh),13,7,,1,1,185.71
501233,1,47850,RE van der Merwe,not out,2,4,,0,0,50.00
501233,2,37737,BB McCullum, b Pathan,7,7,,1,0,100.00
501233,2,6161,M Klinger,c van der Merwe b Morkel,2,6,,0,0,33.33
501233,2,32242,PA Patel †, b Pathan,1,3,,0,0,33.33
501233,2,49289,DPMD Jayawardene (c),c Sehwag b Agarkar,18,28,,2,0,64.28
501233,2,5674,BJ Hodge,c †Ojha b Morkel,27,25,,3,0,108.00
501233,2,234675,RA Jadeja,c van der Merwe b Agarkar,31,22,,3,1,140.90
501233,2,26206,B Akhil,c †Ojha b Morkel,13,9,,0,1,144.44
501233,2,35731,R Vinay Kumar,c Yadav b van der Merwe,11,9,,0,1,122.22
501233,2,32391,RR Powar, b van der Merwe,0,1,,0,0,0.00
501233,2,34274,S Sreesanth, b van der Merwe,0,2,,0,0,0.00
501233,2,35280,RP Singh,not out,1,1,,0,0,100.00
501232,1,51880,CH Gayle,lbw b Sharma,49,26,,4,4,188.46
501232,1,48472,TM Dilshan, b Sharma,15,19,,2,0,78.94
501232,1,253802,V Kohli,c Harpreet Singh b Thomas,67,42,,4,4,159.52
501232,1,44936,AB de Villiers †,c Sharma b Thomas,26,20,,1,1,130.00
501232,1,35390,SS Tiwary,c Harpreet Singh b Taylor,14,8,,1,1,175.00
501232,1,29990,M Kaif,not out,8,5,,1,0,160.00
501232,1,310958,A Mithun,not out,0,0,,0,0,-
501232,2,38373,JD Ryder,c Kaif b Syed Mohammad,51,34,,4,2,150.00
501232,2,7252,TD Paine,c Vettori b Aravind,8,17,,0,0,47.05
501232,2,290630,MK Pandey,c Tiwary b Vettori,19,23,,2,0,82.60
501232,2,36084,Yuvraj Singh (c),c Syed Mohammad b Khan,41,23,,2,3,178.26
501232,2,35582,RV Uthappa †,not out,23,17,,3,1,135.29
501232,2,31001,M Manhas,c Kaif b Gayle,3,5,,0,0,60.00
501232,2,340854,Harpreet Singh,not out,1,1,,0,0,100.00
501231,1,45782,DJ Jacobs †, b Singh,15,15,,0,1,100.00
501231,1,35320,SR Tendulkar (c),st †Yagnik b Menaria,7,7,,1,0,100.00
501231,1,33141,AT Rayudu,c & b Menaria,11,13,,1,0,84.61
501231,1,34102,RG Sharma,c Botha b Warne,13,22,,1,0,59.09
501231,1,7702,A Symonds, b Botha,17,26,,1,0,65.38
501231,1,230559,KA Pollard,lbw b Botha,4,15,,0,0,26.66
501231,1,33870,R Sathish,st †Yagnik b Botha,7,6,,0,0,116.66
501231,1,29264,Harbhajan Singh,not out,10,7,,0,1,142.85
501231,1,49758,SL Malinga, b Singh,1,4,,0,0,25.00
501231,1,26490,AG Murtaza,not out,2,5,,0,0,40.00
501231,2,8180,SR Watson,c †Jacobs b Malinga,26,32,,3,1,81.25
501231,2,28114,R Dravid,c Tendulkar b Patel,5,16,,0,0,31.25
501231,2,44149,J Botha, b Patel,45,39,,2,1,115.38
501231,2,38699,LRPL Taylor,not out,13,18,,1,0,72.22
501231,2,371150,AL Menaria,not out,4,4,,1,0,100.00
501230,1,45789,JH Kallis, b Pathan,11,11,,2,0,100.00
501230,1,302579,SP Goswami †,c †Ojha b Agarkar,22,20,,4,0,110.00
501230,1,28763,G Gambhir (c),c Venugopal Rao b Hopes,18,19,,2,0,94.73
501230,1,35565,MK Tiwary,not out,61,47,,2,3,129.78
501230,1,32498,YK Pathan,c Pathan b Yadav,5,8,,0,0,62.50
501230,1,24598,EJG Morgan,c †Ojha b Yadav,0,1,,0,0,0.00
501230,1,47660,RN ten Doeschate,c Pathan b Morkel,19,12,,2,1,158.33
501230,1,6278,B Lee,run out (Nagar/†Ojha),1,1,,0,0,100.00
501230,1,26829,L Balaji,not out,3,1,,0,0,300.00
501230,2,219889,DA Warner, b Balaji,2,6,,0,0,33.33
501230,2,35263,V Sehwag (c),c Balaji b Unadkat,34,23,,5,1,147.82
501230,2,5702,JR Hopes,c Tiwary b Iqbal Abdulla,25,30,,1,1,83.33
501230,2,32685,IK Pathan,c ten Doeschate b Iqbal Abdulla,9,12,,0,1,75.00
501230,2,4292,TR Birt,c sub (Shakib Al Hasan) b Pathan,8,11,,0,0,72.72
501230,2,35805,Y Venugopal Rao,run out (†Goswami/Lee),19,18,,2,0,105.55
501230,2,32102,NV Ojha †,c Lee b Iqbal Abdulla,1,2,,0,0,50.00
501230,2,317786,Y Nagar,c †Goswami b Balaji,19,12,,0,2,158.33
501230,2,26184,AB Agarkar,run out (Balaji/Lee),0,0,,0,0,-
501230,2,46538,M Morkel,not out,6,5,,1,0,120.00
501230,2,376116,UT Yadav,not out,1,1,,0,0,100.00
501229,1,228943,S Sohal,lbw b Singh,1,4,,0,0,25.00
501229,1,28235,S Dhawan,c Gomez b Singh,4,9,,0,0,44.44
501229,1,27685,B Chipli,c Sreesanth b Vinay Kumar,4,10,,0,0,40.00
501229,1,50710,KC Sangakkara (c) †,c †Patel b Vinay Kumar,65,47,,10,0,138.29
501229,1,8291,CL White,c Jayawardene b Vinay Kumar,31,34,,2,1,91.17
501229,1,4864,DT Christian, b Perera,9,11,,0,0,81.81
501229,1,237701,DB Ravi Teja,not out,8,5,,1,0,160.00
501229,1,31107,A Mishra,run out (†Patel/Perera),0,1,,0,0,0.00
501229,1,317293,MS Gony,not out,0,1,,0,0,0.00
501229,2,37737,BB McCullum,c †Sangakkara b Steyn,0,4,,0,0,0.00
501229,2,49289,DPMD Jayawardene (c),c †Sangakkara b Sharma,4,8,,1,0,50.00
501229,2,32242,PA Patel †,c †Sangakkara b Sharma,0,3,,0,0,0.00
501229,2,28846,RV Gomez, b Sharma,0,1,,0,0,0.00
501229,2,5674,BJ Hodge, b Sharma,0,2,,0,0,0.00
501229,2,290716,KM Jadhav,lbw b Sharma,0,2,,0,0,0.00
501229,2,234675,RA Jadeja,c Christian b Mishra,23,35,,2,0,65.71
501229,2,233514,NLTC Perera,c White b Gony,22,23,,4,0,95.65
501229,2,35731,R Vinay Kumar, b Steyn,18,19,,2,0,94.73
501229,2,34274,S Sreesanth,not out,0,1,,0,0,0.00
501229,2,35280,RP Singh, b Steyn,0,1,,0,0,0.00
501228,1,38373,JD Ryder,c Anirudha b Bollinger,19,12,,4,0,158.33
501228,1,31028,MD Mishra,c Jakati b Bollinger,2,9,,0,0,22.22
501228,1,290630,MK Pandey,c Ashwin b Southee,10,13,,1,0,76.92
501228,1,31001,M Manhas, b Kulasekara,0,4,,0,0,0.00
501228,1,36084,Yuvraj Singh (c),not out,62,43,,3,4,144.18
501228,1,35582,RV Uthappa †,c Anirudha b Ashwin,31,22,,2,2,140.90
501228,1,272450,MR Marsh,c Ashwin b Bollinger,11,15,,1,0,73.33
501228,1,53191,JE Taylor,not out,1,2,,0,0,50.00
501228,2,5939,MEK Hussey,c Pandey b Kartik,9,18,,1,0,50.00
501228,2,237095,M Vijay,c Manhas b Ryder,31,31,,1,1,100.00
501228,2,26806,S Badrinath,not out,63,44,,6,2,143.18
501228,2,33335,SK Raina,not out,34,25,,1,2,136.00
501227,1,219889,DA Warner, b Khan,7,11,,1,0,63.63
501227,1,35263,V Sehwag (c),run out (Mithun/†de Villiers),25,18,,3,0,138.88
501227,1,5702,JR Hopes,c †de Villiers b Mithun,54,43,,7,0,125.58
501227,1,230193,MS Wade, b Mithun,8,9,,0,0,88.88
501227,1,35805,Y Venugopal Rao, b Vettori,24,21,,2,1,114.28
501227,1,32102,NV Ojha †,c Khan b Aravind,16,11,,0,2,145.45
501227,1,32685,IK Pathan,not out,13,7,,0,2,185.71
501227,1,317786,Y Nagar,not out,0,2,,0,0,0.00
501227,2,51880,CH Gayle,c Venugopal Rao b Hopes,26,14,,4,1,185.71
501227,2,48472,TM Dilshan,c †Ojha b Dinda,0,1,,0,0,0.00
501227,2,253802,V Kohli, b Morkel,56,38,,8,2,147.36
501227,2,44936,AB de Villiers †,run out (Warner),5,2,,1,0,250.00
501227,2,35390,SS Tiwary,c †Ojha b Morkel,18,20,,1,1,90.00
501227,2,32540,CA Pujara,c Warner b Nagar,7,12,,0,0,58.33
501227,2,38710,DL Vettori (c),not out,18,19,,1,1,94.73
501227,2,310958,A Mithun,c Yadav b Morkel,0,2,,0,0,0.00
501227,2,35261,J Syed Mohammad,not out,13,10,,2,0,130.00
501226,1,237095,M Vijay,c McCullum b Thomas,31,29,,2,1,106.89
501226,1,5939,MEK Hussey,c Pandey b Taylor,61,48,,6,1,127.08
501226,1,33335,SK Raina, b Thomas,2,4,,0,0,50.00
501226,1,28081,MS Dhoni (c) †,st †Uthappa b Sharma,26,21,,2,1,123.80
501226,1,46248,JA Morkel,c Ryder b Taylor,0,4,,0,0,0.00
501226,1,26806,S Badrinath,not out,11,7,,0,1,157.14
501226,1,26798,S Anirudha,c †Uthappa b Taylor,7,7,,0,0,100.00
501226,2,38373,JD Ryder, b Ashwin,15,11,,1,1,136.36
501226,2,31028,MD Mishra, b Morkel,9,9,,1,0,100.00
501226,2,290630,MK Pandey, b Morkel,12,9,,2,0,133.33
501226,2,35582,RV Uthappa †, b Ashwin,0,4,,0,0,0.00
501226,2,36084,Yuvraj Singh (c),c Jakati b Morkel,34,43,,2,0,79.06
501226,2,31001,M Manhas,c †Dhoni b Bollinger,20,23,,0,1,86.95
501226,2,37749,NL McCullum,c Jakati b Bollinger,15,16,,0,0,93.75
501226,2,272994,R Sharma,run out (†Dhoni),1,1,,0,0,100.00
501226,2,53191,JE Taylor,run out (sub [Mukund]),2,1,,0,0,200.00
501226,2,30049,M Kartik,not out,1,2,,0,0,50.00
501226,2,47569,AC Thomas,not out,1,2,,0,0,50.00
501225,1,49289,DPMD Jayawardene (c), b Botha,13,13,,2,0,100.00
501225,1,30750,VVS Laxman,run out (Dravid),8,10,,1,0,80.00
501225,1,32242,PA Patel †,st †Yagnik b Warne,32,34,,2,0,94.11
501225,1,5674,BJ Hodge, b Warne,8,14,,0,0,57.14
501225,1,234675,RA Jadeja,c & b Warne,22,23,,2,0,95.65
501225,1,28846,RV Gomez,c Watson b Trivedi,0,1,,0,0,0.00
501225,1,233514,NLTC Perera,c Binny b Trivedi,1,4,,0,0,25.00
501225,1,290716,KM Jadhav,c †Yagnik b Trivedi,5,9,,0,0,55.55
501225,1,35731,R Vinay Kumar,c Watson b Singh,5,4,,1,0,125.00
501225,1,49636,M Muralitharan,not out,5,8,,0,0,62.50
501225,1,35280,RP Singh,run out (Botha/†Yagnik),1,1,,0,0,100.00
501225,2,8180,SR Watson, b Jadeja,49,40,,4,2,122.50
501225,2,28114,R Dravid,run out (Jadhav/†Patel),44,37,,4,1,118.91
501225,2,44149,J Botha,not out,14,7,,3,0,200.00
501225,2,38699,LRPL Taylor,not out,2,1,,0,0,200.00
501224,1,45782,DJ Jacobs †,c Ojha b Sharma,32,20,,5,1,160.00
501224,1,35320,SR Tendulkar (c),c Steyn b Mishra,28,24,,4,0,116.66
501224,1,33141,AT Rayudu,c Dhawan b Mishra,7,8,,0,0,87.50
501224,1,230559,KA Pollard,c †Sangakkara b Ojha,0,1,,0,0,0.00
501224,1,34102,RG Sharma,not out,56,34,,5,3,164.70
501224,1,7702,A Symonds,not out,44,33,,4,1,133.33
501224,2,228943,S Sohal,run out (Pollard/†Jacobs),5,3,,0,0,166.66
501224,2,28235,S Dhawan, b Malinga,25,22,,5,0,113.63
501224,2,50710,KC Sangakkara (c) †, b Malinga,34,28,,3,0,121.42
501224,2,8291,CL White,run out (Malinga),1,7,,0,0,14.28
501224,2,27685,B Chipli,c Sathish b Pollard,6,8,,1,0,75.00
501224,2,4864,DT Christian,st †Jacobs b Patel,21,18,,1,1,116.66
501224,2,237701,DB Ravi Teja,c & b Malinga,1,4,,0,0,25.00
501224,2,31107,A Mishra,not out,25,19,,4,0,131.57
501224,2,47492,DW Steyn,run out (Symonds/Ahmed),4,9,,0,0,44.44
501224,2,236779,I Sharma,not out,1,2,,0,0,50.00
501223,1,219889,DA Warner,c Harris b Kumar,77,48,,7,4,160.41
501223,1,35263,V Sehwag (c),c Karthik b Hussey,77,35,,8,4,220.00
501223,1,317786,Y Nagar,c Harris b Nayar,11,9,,1,1,122.22
501223,1,35805,Y Venugopal Rao,not out,28,15,,3,1,186.66
501223,1,5334,AJ Finch,c Karthik b Chawla,3,5,,0,0,60.00
501223,1,32102,NV Ojha †,not out,19,8,,1,2,237.50
501223,2,5390,AC Gilchrist (c) †, b Aaron,42,33,,8,1,127.27
501223,2,35630,PC Valthaty,c Nagar b Pathan,14,10,,0,2,140.00
501223,2,6683,SE Marsh,c Sehwag b Morkel,95,46,,9,6,206.52
501223,2,30045,KD Karthik,c Sehwag b Agarkar,6,5,,1,0,120.00
501223,2,5766,DJ Hussey,c Sehwag b Hopes,20,10,,0,2,200.00
501223,2,32091,AM Nayar,not out,17,13,,3,0,130.76
501223,2,35282,Sunny Singh,c Hopes b Agarkar,2,4,,0,0,50.00
501223,2,5779,RJ Harris,not out,1,1,,0,0,100.00
501221,1,33870,R Sathish,c Anirudha b Morkel,0,7,,0,0,0.00
501221,1,35320,SR Tendulkar (c),c Hussey b Bollinger,5,8,,1,0,62.50
501221,1,33141,AT Rayudu †,st †Dhoni b Randiv,27,29,,4,0,93.10
501221,1,34102,RG Sharma,c Hussey b Bollinger,87,48,,8,5,181.25
501221,1,7702,A Symonds,not out,31,26,,1,2,119.23
501221,1,230559,KA Pollard,not out,0,2,,0,0,0.00
501221,2,5939,MEK Hussey,c Pollard b Malinga,41,33,,6,0,124.24
501221,2,237095,M Vijay,c Sharma b Patel,12,9,,1,1,133.33
501221,2,33335,SK Raina,c & b Harbhajan Singh,5,4,,1,0,125.00
501221,2,26806,S Badrinath,not out,71,48,,7,2,147.91
501221,2,28081,MS Dhoni (c) †,c Sharma b Pollard,3,6,,0,0,50.00
501221,2,26798,S Anirudha,c Sathish b Harbhajan Singh,9,9,,0,1,100.00
501221,2,46248,JA Morkel, b Harbhajan Singh,3,4,,0,0,75.00
501221,2,26421,R Ashwin,c Pollard b Harbhajan Singh,0,2,,0,0,0.00
501221,2,29976,Joginder Sharma,c & b Harbhajan Singh,0,1,,0,0,0.00
501221,2,50438,S Randiv,c Sathish b Malinga,2,4,,0,0,50.00
501221,2,4508,DE Bollinger,not out,0,1,,0,0,0.00
501222,1,45789,JH Kallis,c Gayle b Vettori,40,42,,4,0,95.23
501222,1,5560,BJ Haddin †,c Kohli b Syed Mohammad,18,11,,2,1,163.63
501222,1,28763,G Gambhir (c),c Dilshan b Aravind,48,38,,6,0,126.31
501222,1,32498,YK Pathan,c Kohli b Aravind,46,24,,3,3,191.66
501222,1,24598,EJG Morgan,run out (†de Villiers/Aravind),6,6,,0,0,100.00
501222,1,35565,MK Tiwary,not out,0,0,,0,0,-
501222,2,48472,TM Dilshan, b Balaji,38,31,,6,0,122.58
501222,2,51880,CH Gayle,not out,102,55,,10,7,185.45
501222,2,253802,V Kohli,not out,30,23,,3,1,130.43
501220,1,5390,AC Gilchrist (c) †,c Tait b Watson,28,16,,4,1,175.00
501220,1,35630,PC Valthaty,c Tait b Warne,46,31,,4,3,148.38
501220,1,6683,SE Marsh,c & b Watson,71,42,,6,3,169.04
501220,1,30045,KD Karthik,c †Yagnik b Tait,21,16,,3,0,131.25
501220,1,32091,AM Nayar,run out (Binny/Watson),1,3,,0,0,33.33
501220,1,46393,R McLaren,c Raut b Tait,2,7,,0,0,28.57
501220,1,35282,Sunny Singh,not out,5,5,,1,0,100.00
501220,1,32966,PP Chawla, b Tait,4,3,,1,0,133.33
501220,2,26782,SA Asnodkar, b Kumar,9,9,,1,0,100.00
501220,2,28114,R Dravid, b Harris,8,7,,2,0,114.28
501220,2,8180,SR Watson,c Chawla b Kumar,24,16,,4,0,150.00
501220,2,27223,STR Binny,c Chawla b McLaren,30,24,,2,1,125.00
501220,2,38699,LRPL Taylor,lbw b Chawla,0,5,,0,0,0.00
501220,2,371150,AL Menaria,c Marsh b Bhatt,34,26,,2,1,130.76
501220,2,230593,AS Raut,c Harris b Bhatt,25,21,,3,0,119.04
501220,2,36071,DH Yagnik †,not out,10,9,,1,0,111.11
501220,2,8166,SK Warne (c),not out,5,3,,1,0,166.66
501219,1,37737,BB McCullum,c Morgan b Shakib Al Hasan,23,19,,2,1,121.05
501219,1,49289,DPMD Jayawardene (c),lbw b Pathan,25,27,,5,0,92.59
501219,1,32242,PA Patel †,lbw b Pathan,9,11,,1,0,81.81
501219,1,5674,BJ Hodge, b Pathan,2,8,,0,0,25.00
501219,1,234675,RA Jadeja,c Pathan b Lee,29,18,,1,3,161.11
501219,1,290716,KM Jadhav, b Shakib Al Hasan,12,11,,1,0,109.09
501219,1,28846,RV Gomez,not out,10,10,,0,1,100.00
501219,1,35731,R Vinay Kumar, b Shakib Al Hasan,11,10,,1,0,110.00
501219,1,32391,RR Powar,not out,3,6,,0,0,50.00
501219,2,27280,MS Bisla †, b Jadeja,16,14,,2,0,114.28
501219,2,45789,JH Kallis,c Jadhav b Vinay Kumar,6,9,,0,0,66.66
501219,2,28763,G Gambhir (c), b Singh,3,5,,0,0,60.00
501219,2,35565,MK Tiwary,st †Patel b Jadeja,46,51,,2,2,90.19
501219,2,24598,EJG Morgan,run out (Jayawardene),10,12,,1,0,83.33
501219,2,56143,Shakib Al Hasan, b Singh,2,5,,0,0,40.00
501219,2,32498,YK Pathan,c Muralitharan b Powar,8,3,,0,1,266.66
501219,2,26907,R Bhatia,run out (†Patel/Jadeja),10,8,,1,0,125.00
501219,2,6278,B Lee,c Jadhav b Muralitharan,1,3,,0,0,33.33
501219,2,277237,Iqbal Abdulla,not out,12,9,,1,0,133.33
501219,2,26829,L Balaji,not out,1,1,,0,0,100.00
501218,1,38373,JD Ryder,c Tendulkar b Ahmed,12,15,,2,0,80.00
501218,1,7252,TD Paine †, b Patel,2,9,,0,0,22.22
501218,1,31001,M Manhas,c †Rayudu b Ahmed,0,1,,0,0,0.00
501218,1,35582,RV Uthappa,c Pollard b Murtaza,45,37,,6,1,121.62
501218,1,36084,Yuvraj Singh (c),c †Rayudu b Patel,0,2,,0,0,0.00
501218,1,31028,MD Mishra,c Sharma b Murtaza,12,10,,2,0,120.00
501218,1,30049,M Kartik,c Symonds b Malinga,11,13,,1,0,84.61
501218,1,265564,WD Parnell, b Franklin,9,8,,1,0,112.50
501218,1,272994,R Sharma,c Murtaza b Patel,13,9,,1,1,144.44
501218,1,279552,SB Wagh,c Symonds b Malinga,2,2,,0,0,100.00
501218,1,47569,AC Thomas,not out,0,2,,0,0,0.00
501218,2,37004,JEC Franklin,c Manhas b Wagh,6,8,,1,0,75.00
501218,2,35320,SR Tendulkar (c),c Thomas b Sharma,35,39,,2,0,89.74
501218,2,33141,AT Rayudu †,c Sharma b Thomas,37,40,,4,0,92.50
501218,2,34102,RG Sharma,not out,20,18,,1,1,111.11
501218,2,7702,A Symonds,not out,16,15,,2,0,106.66
501216,1,228943,S Sohal,c Finch b Nadeem,62,41,,8,1,151.21
501216,1,28235,S Dhawan, b Pathan,8,5,,2,0,160.00
501216,1,50710,KC Sangakkara (c) †,c Finch b Dinda,49,35,,8,1,140.00
501216,1,8291,CL White,not out,31,25,,2,1,124.00
501216,1,4864,DT Christian, b Hopes,8,11,,0,0,72.72
501216,1,27685,B Chipli,not out,5,3,,0,0,166.66
501216,2,219889,DA Warner,c Ravi Teja b Dhawan,51,48,,5,1,106.25
501216,2,35263,V Sehwag (c),c Christian b Harmeet Singh,12,7,,3,0,171.42
501216,2,32102,NV Ojha †,lbw b Christian,2,4,,0,0,50.00
501216,2,5334,AJ Finch,c †Sangakkara b Harmeet Singh,0,1,,0,0,0.00
501216,2,35805,Y Venugopal Rao,c Christian b Mishra,21,23,,3,0,91.30
501216,2,32685,IK Pathan,c Chipli b Ojha,5,9,,0,0,55.55
501216,2,5702,JR Hopes,not out,17,14,,0,1,121.42
501216,2,317786,Y Nagar, b Christian,23,11,,1,2,209.09
501216,2,46538,M Morkel,not out,8,3,,0,1,266.66
501215,1,5939,MEK Hussey,c †Patel b Singh,8,10,,2,0,80.00
501215,1,237095,M Vijay,lbw b Perera,28,18,,6,0,155.55
501215,1,33335,SK Raina,run out (Perera),50,40,,5,1,125.00
501215,1,26806,S Badrinath,lbw b Gomez,19,17,,1,0,111.76
501215,1,28081,MS Dhoni (c) †,not out,14,13,,1,1,107.69
501215,1,46248,JA Morkel,not out,9,4,,0,1,225.00
501215,2,37737,BB McCullum,c Morkel b Ashwin,47,33,,4,3,142.42
501215,2,49289,DPMD Jayawardene (c),c Anirudha b Ashwin,16,11,,2,1,145.45
501215,2,32242,PA Patel †,c Anirudha b Bollinger,34,26,,4,1,130.76
501215,2,5674,BJ Hodge,not out,19,14,,2,0,135.71
501215,2,234675,RA Jadeja,not out,16,6,,0,2,266.66
501214,1,8180,SR Watson, b Balaji,11,13,,2,0,84.61
501214,1,324444,AG Paunikar †,st †Bisla b Iqbal Abdulla,15,15,,2,0,100.00
501214,1,28671,FY Fazal,run out (Iqbal Abdulla),3,4,,0,0,75.00
501214,1,230593,AS Raut,run out (Shakib Al Hasan/†Bisla),11,15,,1,0,73.33
501214,1,371150,AL Menaria,c Bhatia b Balaji,21,17,,1,1,123.52
501214,1,38699,LRPL Taylor,st †Bisla b Pathan,6,9,,0,0,66.66
501214,1,277916,AM Rahane, b Balaji,6,9,,0,0,66.66
501214,1,8166,SK Warne (c),not out,3,6,,0,0,50.00
501214,1,26789,A Singh, b Shakib Al Hasan,0,2,,0,0,0.00
501214,1,8076,SW Tait, b Shakib Al Hasan,0,1,,0,0,0.00
501214,1,35353,SK Trivedi, b Lee,0,2,,0,0,0.00
501214,2,45789,JH Kallis,c Taylor b Tait,0,2,,0,0,0.00
501214,2,27280,MS Bisla †,c Raut b Warne,9,22,,0,0,40.90
501214,2,28763,G Gambhir (c),not out,35,35,,3,0,100.00
501214,2,35565,MK Tiwary,not out,30,26,,4,1,115.38
501213,1,38373,JD Ryder,c Finch b Nadeem,60,27,,5,5,222.22
501213,1,47270,GC Smith,c Pathan b Dinda,12,14,,2,0,85.71
501213,1,31001,M Manhas,c Warner b Hopes,20,18,,1,1,111.11
501213,1,36084,Yuvraj Singh (c),not out,66,32,,4,5,206.25
501213,1,35582,RV Uthappa †,c Warner b Nadeem,4,10,,0,0,40.00
501213,1,31028,MD Mishra,c Sehwag b Dinda,7,11,,0,0,63.63
501213,1,265564,WD Parnell,not out,10,9,,1,0,111.11
501213,2,219889,DA Warner,run out (Wagh/†Uthappa),46,28,,6,2,164.28
501213,2,35263,V Sehwag (c), b Ryder,37,23,,6,0,160.86
501213,2,32685,IK Pathan,c Wagh b Yuvraj Singh,14,16,,1,0,87.50
501213,2,32102,NV Ojha †,st †Uthappa b Yuvraj Singh,11,9,,0,1,122.22
501213,2,230193,MS Wade,lbw b Sharma,3,4,,0,0,75.00
501213,2,35805,Y Venugopal Rao,c Jhunjhunwala b Yuvraj Singh,31,20,,1,3,155.00
501213,2,5334,AJ Finch,c & b Yuvraj Singh,25,12,,1,2,208.33
501213,2,5702,JR Hopes,not out,13,4,,1,1,325.00
501213,2,31872,S Nadeem,not out,0,0,,0,0,-
501212,1,228943,S Sohal,c Karthik b Harris,7,5,,1,0,140.00
501212,1,28235,S Dhawan,c Sunny Singh b Valthaty,45,36,,5,1,125.00
501212,1,50710,KC Sangakkara (c) †,c McLaren b Chawla,35,28,,5,0,125.00
501212,1,44932,JP Duminy,c Chawla b McLaren,18,16,,1,0,112.50
501212,1,27685,B Chipli,c Marsh b Valthaty,14,12,,2,0,116.66
501212,1,4864,DT Christian, b Valthaty,30,14,,2,2,214.28
501212,1,317293,MS Gony, b McLaren,0,1,,0,0,0.00
501212,1,237701,DB Ravi Teja,not out,10,6,,1,0,166.66
501212,1,31107,A Mishra,lbw b Valthaty,0,1,,0,0,0.00
501212,1,47492,DW Steyn,not out,1,2,,0,0,50.00
501212,2,5390,AC Gilchrist (c) †,c Ravi Teja b Mishra,61,46,,5,3,132.60
501212,2,35630,PC Valthaty,c Sharma b Mishra,75,47,,8,5,159.57
501212,2,32091,AM Nayar,not out,13,10,,2,0,130.00
501212,2,30045,KD Karthik,not out,3,5,,0,0,60.00
501211,1,5939,MEK Hussey,not out,83,56,,11,1,148.21
501211,1,237095,M Vijay,c Khan b Ninan,31,21,,3,2,147.61
501211,1,33335,SK Raina,c Agarwal b Ninan,29,16,,3,1,181.25
501211,1,28081,MS Dhoni (c) †,c †de Villiers b Khan,22,16,,1,1,137.50
501211,1,46248,JA Morkel,c Agarwal b van der Wath,9,8,,1,0,112.50
501211,1,26806,S Badrinath,c Ninan b van der Wath,5,3,,1,0,166.66
501211,2,398438,MA Agarwal,c Morkel b Ashwin,7,13,,1,0,53.84
501211,2,48472,TM Dilshan,c Anirudha b Morkel,0,1,,0,0,0.00
501211,2,430401,AUK Pathan, b Southee,14,5,,2,1,280.00
501211,2,253802,V Kohli,c Anirudha b Jakati,35,28,,4,1,125.00
501211,2,44936,AB de Villiers †,c Anirudha b Morkel,65,44,,5,2,147.72
501211,2,35390,SS Tiwary,c †Dhoni b Randiv,14,13,,0,0,107.69
